file_name,.pred_fruit,.pred_flower,.logit_fruit,.logit_flower,.class_flower,.class_fruit,.equivocal_flower,.equivocal_fruit
77768229.jpeg,0.147216796875,0.26953125,-1.7568359375,-0.9970703125,Not Detected,Not Detected,Unequivocal,Unequivocal
77770653.jpeg,0.0302734375,0.95556640625,-3.466796875,3.0703125,Detected,Not Detected,Unequivocal,Unequivocal
7777376.jpg,0.94873046875,0.00867462158203125,2.916015625,-4.73828125,Not Detected,Detected,Unequivocal,Unequivocal
77839337.jpeg,0.0215301513671875,0.458984375,-3.81640625,-0.1644287109375,Not Detected,Not Detected,Equivocal,Unequivocal
77959459.png,0.0225830078125,0.9697265625,-3.767578125,3.4609375,Detected,Not Detected,Unequivocal,Unequivocal
77962999.jpg,0.0013513565063476562,0.99951171875,-6.60546875,7.6796875,Detected,Not Detected,Unequivocal,Unequivocal
77986956.jpg,0.06573486328125,0.96044921875,-2.654296875,3.189453125,Detected,Not Detected,Unequivocal,Unequivocal
78079179.png,0.0225830078125,0.9697265625,-3.767578125,3.4609375,Detected,Not Detected,Unequivocal,Unequivocal
78079194.png,0.055938720703125,0.25341796875,-2.826171875,-1.0810546875,Not Detected,Not Detected,Unequivocal,Unequivocal
78164980.jpg,0.007289886474609375,0.998046875,-4.9140625,6.19921875,Detected,Not Detected,Unequivocal,Unequivocal
78164981.jpg,0.00945281982421875,0.97998046875,-4.65234375,3.90234375,Detected,Not Detected,Unequivocal,Unequivocal
78164983.jpg,0.0306243896484375,0.9853515625,-3.455078125,4.1953125,Detected,Not Detected,Unequivocal,Unequivocal
78337182.jpeg,0.15234375,0.415283203125,-1.716796875,-0.34228515625,Not Detected,Not Detected,Equivocal,Unequivocal
78479281.jpg,0.310546875,0.328857421875,-0.7978515625,-0.71337890625,Not Detected,Not Detected,Equivocal,Equivocal
78577748.jpeg,0.07318115234375,0.998046875,-2.5390625,6.34375,Detected,Not Detected,Unequivocal,Unequivocal
78771285.jpg,0.3291015625,0.1519775390625,-0.71240234375,-1.71875,Not Detected,Not Detected,Unequivocal,Equivocal
79060208.jpeg,0.08197021484375,0.849609375,-2.416015625,1.7333984375,Detected,Not Detected,Equivocal,Unequivocal
79060498.jpeg,0.83056640625,0.043365478515625,1.5888671875,-3.09375,Not Detected,Detected,Unequivocal,Unequivocal
79060575.jpeg,0.90869140625,0.038909912109375,2.296875,-3.20703125,Not Detected,Detected,Unequivocal,Unequivocal
79089540.png,0.0965576171875,0.87060546875,-2.236328125,1.908203125,Detected,Not Detected,Unequivocal,Unequivocal
80009685.jpg,0.0082550048828125,0.9990234375,-4.7890625,6.98828125,Detected,Not Detected,Unequivocal,Unequivocal
80094629.jpg,0.0394287109375,0.9072265625,-3.193359375,2.279296875,Detected,Not Detected,Unequivocal,Unequivocal
80094630.jpg,0.025421142578125,0.96337890625,-3.646484375,3.26953125,Detected,Not Detected,Unequivocal,Unequivocal
80094631.jpg,0.01267242431640625,0.92919921875,-4.35546875,2.57421875,Detected,Not Detected,Unequivocal,Unequivocal
80094632.jpg,0.029754638671875,0.9638671875,-3.484375,3.283203125,Detected,Not Detected,Unequivocal,Unequivocal
80094634.jpg,0.109130859375,0.3564453125,-2.099609375,-0.59033203125,Not Detected,Not Detected,Equivocal,Unequivocal
80094635.jpg,0.00861358642578125,0.99609375,-4.74609375,5.5625,Detected,Not Detected,Unequivocal,Unequivocal
80094637.jpg,0.03948974609375,0.1611328125,-3.19140625,-1.6494140625,Not Detected,Not Detected,Unequivocal,Unequivocal
80094638.jpg,0.01934814453125,0.962890625,-3.92578125,3.259765625,Detected,Not Detected,Unequivocal,Unequivocal
80094639.jpg,0.0816650390625,0.51318359375,-2.419921875,0.05255126953125,Not Detected,Not Detected,Equivocal,Unequivocal
80094640.jpg,0.027008056640625,0.99462890625,-3.583984375,5.2265625,Detected,Not Detected,Unequivocal,Unequivocal
80094643.jpg,0.474609375,0.705078125,-0.10198974609375,0.8720703125,Not Detected,Not Detected,Equivocal,Equivocal
80094644.jpg,0.07464599609375,0.83544921875,-2.517578125,1.625,Not Detected,Not Detected,Equivocal,Unequivocal
80466755.jpg,0.7021484375,0.2281494140625,0.8564453125,-1.21875,Not Detected,Detected,Unequivocal,Equivocal
80655419.jpeg,0.90087890625,0.12286376953125,2.208984375,-1.9658203125,Not Detected,Detected,Unequivocal,Unequivocal
80720171.jpg,0.36572265625,0.0321044921875,-0.55029296875,-3.40625,Not Detected,Not Detected,Unequivocal,Equivocal
80808003.jpg,0.0087432861328125,0.9970703125,-4.73046875,5.80078125,Detected,Not Detected,Unequivocal,Unequivocal
80808012.jpg,0.0782470703125,0.828125,-2.466796875,1.5732421875,Not Detected,Not Detected,Equivocal,Unequivocal
80808013.jpg,0.149658203125,0.7099609375,-1.7373046875,0.89501953125,Not Detected,Not Detected,Equivocal,Unequivocal
80808016.jpg,0.1014404296875,0.435302734375,-2.181640625,-0.260009765625,Not Detected,Not Detected,Equivocal,Unequivocal
80808017.jpg,0.0256195068359375,0.75439453125,-3.638671875,1.1220703125,Not Detected,Not Detected,Equivocal,Unequivocal
80894285.jpeg,0.1866455078125,0.1864013671875,-1.4716796875,-1.4736328125,Not Detected,Not Detected,Unequivocal,Unequivocal
80931159.png,0.273681640625,0.2493896484375,-0.9755859375,-1.1015625,Not Detected,Not Detected,Unequivocal,Equivocal
81102491.jpg,0.058013916015625,0.237548828125,-2.787109375,-1.166015625,Not Detected,Not Detected,Unequivocal,Unequivocal
81103680.jpg,0.1334228515625,0.1390380859375,-1.87109375,-1.8232421875,Not Detected,Not Detected,Unequivocal,Unequivocal
81135679.jpg,0.046478271484375,0.035614013671875,-3.021484375,-3.298828125,Not Detected,Not Detected,Unequivocal,Unequivocal
81238247.jpg,0.040771484375,0.84912109375,-3.158203125,1.728515625,Detected,Not Detected,Equivocal,Unequivocal
81238248.jpg,0.341552734375,0.404541015625,-0.65625,-0.38623046875,Not Detected,Not Detected,Equivocal,Equivocal
81238250.jpg,0.06427001953125,0.796875,-2.677734375,1.3671875,Not Detected,Not Detected,Equivocal,Unequivocal
81238253.jpg,0.06744384765625,0.99755859375,-2.626953125,6.01953125,Detected,Not Detected,Unequivocal,Unequivocal
81238254.jpg,0.157470703125,0.5087890625,-1.6767578125,0.035888671875,Not Detected,Not Detected,Equivocal,Unequivocal
81711619.jpg,0.045257568359375,0.044525146484375,-3.048828125,-3.06640625,Not Detected,Not Detected,Unequivocal,Unequivocal
81849295.jpg,0.0293731689453125,0.99853515625,-3.498046875,6.61328125,Detected,Not Detected,Unequivocal,Unequivocal
81939221.jpg,0.0083770751953125,0.9912109375,-4.7734375,4.734375,Detected,Not Detected,Unequivocal,Unequivocal
81939224.jpg,0.006641387939453125,0.994140625,-5.0078125,5.11328125,Detected,Not Detected,Unequivocal,Unequivocal
81939230.jpg,0.00400543212890625,0.9970703125,-5.515625,5.8203125,Detected,Not Detected,Unequivocal,Unequivocal
81939243.jpg,0.15625,0.744140625,-1.6865234375,1.06640625,Not Detected,Not Detected,Equivocal,Unequivocal
81939247.jpg,0.00669097900390625,0.99560546875,-5,5.4453125,Detected,Not Detected,Unequivocal,Unequivocal
81939255.jpg,0.00806427001953125,0.99462890625,-4.8125,5.2421875,Detected,Not Detected,Unequivocal,Unequivocal
81939260.jpg,0.03302001953125,0.77734375,-3.376953125,1.2509765625,Not Detected,Not Detected,Equivocal,Unequivocal
81941490.jpg,0.00945281982421875,0.99755859375,-4.65234375,6,Detected,Not Detected,Unequivocal,Unequivocal
82031102.jpeg,0.2060546875,0.286376953125,-1.3486328125,-0.91357421875,Not Detected,Not Detected,Equivocal,Unequivocal
82222212.jpeg,0.01282501220703125,0.74853515625,-4.34375,1.08984375,Not Detected,Not Detected,Equivocal,Unequivocal
82223252.jpeg,0.2255859375,0.61767578125,-1.2333984375,0.479736328125,Not Detected,Not Detected,Equivocal,Unequivocal
82276050.jpg,0.91650390625,0.07354736328125,2.3984375,-2.533203125,Not Detected,Detected,Unequivocal,Unequivocal
82276053.jpg,0.90283203125,0.050048828125,2.2265625,-2.943359375,Not Detected,Detected,Unequivocal,Unequivocal
82276062.jpg,0.019683837890625,0.009124755859375,-3.908203125,-4.6875,Not Detected,Not Detected,Unequivocal,Unequivocal
82276071.jpg,0.06658935546875,0.1715087890625,-2.640625,-1.5751953125,Not Detected,Not Detected,Unequivocal,Unequivocal
82289899.jpg,0.94873046875,0.26416015625,2.91796875,-1.0244140625,Not Detected,Detected,Unequivocal,Unequivocal
82291923.jpg,0.039794921875,0.9970703125,-3.18359375,5.7890625,Detected,Not Detected,Unequivocal,Unequivocal
82299656.jpg,0.2010498046875,0.99755859375,-1.3798828125,5.98828125,Detected,Not Detected,Unequivocal,Unequivocal
82302318.jpg,0.0325927734375,0.08447265625,-3.390625,-2.3828125,Not Detected,Not Detected,Unequivocal,Unequivocal
82303052.jpg,0.040313720703125,0.634765625,-3.169921875,0.55322265625,Not Detected,Not Detected,Equivocal,Unequivocal
82334565.jpeg,0.08404541015625,0.8916015625,-2.388671875,2.109375,Detected,Not Detected,Unequivocal,Unequivocal
82334725.jpeg,0.0169219970703125,0.73046875,-4.0625,0.99658203125,Not Detected,Not Detected,Equivocal,Unequivocal
82554982.jpeg,0.1236572265625,0.9853515625,-1.9580078125,4.2109375,Detected,Not Detected,Unequivocal,Unequivocal
82676838.jpg,0.001941680908203125,0.994140625,-6.2421875,5.17578125,Detected,Not Detected,Unequivocal,Unequivocal
82860181.png,0.00591278076171875,0.99951171875,-5.125,7.34765625,Detected,Not Detected,Unequivocal,Unequivocal
82860188.png,0.00679779052734375,0.990234375,-4.984375,4.62890625,Detected,Not Detected,Unequivocal,Unequivocal
82901209.jpeg,0.06427001953125,0.7861328125,-2.677734375,1.302734375,Not Detected,Not Detected,Equivocal,Unequivocal
82901210.jpeg,0.135498046875,0.84228515625,-1.853515625,1.673828125,Detected,Not Detected,Equivocal,Unequivocal
82929104.jpg,0.09234619140625,0.85888671875,-2.28515625,1.8056640625,Detected,Not Detected,Unequivocal,Unequivocal
83051503.jpeg,0.06695556640625,0.9814453125,-2.634765625,3.955078125,Detected,Not Detected,Unequivocal,Unequivocal
83156817.png,0.46630859375,0.142333984375,-0.1351318359375,-1.7958984375,Not Detected,Not Detected,Unequivocal,Equivocal
83255390.jpg,0.98095703125,0.0060272216796875,3.9453125,-5.10546875,Not Detected,Detected,Unequivocal,Unequivocal
83331763.jpeg,0.265380859375,0.63037109375,-1.017578125,0.53369140625,Not Detected,Not Detected,Equivocal,Equivocal
83391209.jpg,0.0616455078125,0.06982421875,-2.72265625,-2.58984375,Not Detected,Not Detected,Unequivocal,Unequivocal
83401591.jpg,0.421875,0.990234375,-0.315185546875,4.61328125,Detected,Not Detected,Unequivocal,Equivocal
83419093.jpg,0.157470703125,0.705078125,-1.6767578125,0.87060546875,Not Detected,Not Detected,Equivocal,Unequivocal
83420376.jpg,0.177001953125,0.98583984375,-1.537109375,4.25390625,Detected,Not Detected,Unequivocal,Unequivocal
83670801.png,0.1195068359375,0.603515625,-1.9970703125,0.419677734375,Not Detected,Not Detected,Equivocal,Unequivocal
83826773.jpg,0.2130126953125,0.8154296875,-1.306640625,1.4873046875,Not Detected,Not Detected,Equivocal,Unequivocal
83867624.jpg,0.0309600830078125,0.94482421875,-3.443359375,2.83984375,Detected,Not Detected,Unequivocal,Unequivocal
84004758.png,0.00981903076171875,0.99755859375,-4.61328125,6.0625,Detected,Not Detected,Unequivocal,Unequivocal
84004763.png,0.056549072265625,0.9990234375,-2.814453125,6.87890625,Detected,Not Detected,Unequivocal,Unequivocal
84004768.png,0.001979827880859375,0.99951171875,-6.22265625,7.23828125,Detected,Not Detected,Unequivocal,Unequivocal
84004774.png,0.454345703125,0.177490234375,-0.18310546875,-1.533203125,Not Detected,Not Detected,Unequivocal,Equivocal
84004794.png,0.057281494140625,0.33154296875,-2.80078125,-0.70068359375,Not Detected,Not Detected,Equivocal,Unequivocal
84004796.png,0.0792236328125,0.7265625,-2.453125,0.97802734375,Not Detected,Not Detected,Equivocal,Unequivocal
84186104.jpeg,0.0345458984375,0.98046875,-3.330078125,3.919921875,Detected,Not Detected,Unequivocal,Unequivocal
84379538.png,0.0087432861328125,0.15869140625,-4.73046875,-1.66796875,Not Detected,Not Detected,Unequivocal,Unequivocal
84409222.jpeg,0.0115966796875,0.99755859375,-4.4453125,5.95703125,Detected,Not Detected,Unequivocal,Unequivocal
84412522.jpeg,0.0069580078125,0.99853515625,-4.9609375,6.4609375,Detected,Not Detected,Unequivocal,Unequivocal
84492405.png,0.00800323486328125,0.9970703125,-4.8203125,5.75390625,Detected,Not Detected,Unequivocal,Unequivocal
84492413.png,0.95849609375,0.02288818359375,3.142578125,-3.75390625,Not Detected,Detected,Unequivocal,Unequivocal
84695234.png,0.3974609375,0.1270751953125,-0.416015625,-1.9267578125,Not Detected,Not Detected,Unequivocal,Equivocal
84695244.png,0.005062103271484375,0.9990234375,-5.28125,6.94921875,Detected,Not Detected,Unequivocal,Unequivocal
84759090.jpg,0.019561767578125,0.5673828125,-3.9140625,0.27099609375,Not Detected,Not Detected,Equivocal,Unequivocal
84766353.jpeg,0.06866455078125,0.86181640625,-2.607421875,1.83203125,Detected,Not Detected,Unequivocal,Unequivocal
8493575.jpg,0.64794921875,0.05633544921875,0.60986328125,-2.818359375,Not Detected,Detected,Unequivocal,Equivocal
85209127.jpeg,0.65185546875,0.07861328125,0.6279296875,-2.4609375,Not Detected,Detected,Unequivocal,Equivocal
85247239.jpg,0.001483917236328125,0.9990234375,-6.51171875,7.11328125,Detected,Not Detected,Unequivocal,Unequivocal
85512414.jpeg,0.040924072265625,0.049957275390625,-3.154296875,-2.9453125,Not Detected,Not Detected,Unequivocal,Unequivocal
85571361.jpg,0.263427734375,0.2178955078125,-1.0283203125,-1.2783203125,Not Detected,Not Detected,Unequivocal,Equivocal
85907327.jpg,0.004924774169921875,0.998046875,-5.30859375,6.27734375,Detected,Not Detected,Unequivocal,Unequivocal
85918345.jpg,0.13330078125,0.197021484375,-1.8720703125,-1.4052734375,Not Detected,Not Detected,Unequivocal,Unequivocal
86115684.jpg,0.0028896331787109375,0.99951171875,-5.84375,7.5859375,Detected,Not Detected,Unequivocal,Unequivocal
86294024.jpg,0.591796875,0.107421875,0.3720703125,-2.1171875,Not Detected,Detected,Unequivocal,Equivocal
86364394.png,0.160400390625,0.81494140625,-1.6552734375,1.4833984375,Not Detected,Not Detected,Equivocal,Unequivocal
86364398.png,0.3125,0.388916015625,-0.78857421875,-0.451416015625,Not Detected,Not Detected,Equivocal,Equivocal
86364400.png,0.00864410400390625,0.99755859375,-4.7421875,6.0859375,Detected,Not Detected,Unequivocal,Unequivocal
86364402.png,0.81689453125,0.055816650390625,1.49609375,-2.828125,Not Detected,Detected,Unequivocal,Unequivocal
86485354.jpeg,0.042388916015625,0.90478515625,-3.1171875,2.25,Detected,Not Detected,Unequivocal,Unequivocal
86485824.jpeg,0.224853515625,0.51904296875,-1.2373046875,0.0770263671875,Not Detected,Not Detected,Equivocal,Unequivocal
86486638.jpeg,0.049407958984375,0.947265625,-2.95703125,2.888671875,Detected,Not Detected,Unequivocal,Unequivocal
86487656.jpeg,0.06768798828125,0.5009765625,-2.623046875,0.004154205322265625,Not Detected,Not Detected,Equivocal,Unequivocal
86488203.jpeg,0.038177490234375,0.91845703125,-3.2265625,2.421875,Detected,Not Detected,Unequivocal,Unequivocal
86489121.png,0.0023593902587890625,0.9990234375,-6.046875,7.1171875,Detected,Not Detected,Unequivocal,Unequivocal
86495660.jpeg,0.0120086669921875,0.99267578125,-4.41015625,4.91015625,Detected,Not Detected,Unequivocal,Unequivocal
86541864.jpeg,0.060089111328125,0.8203125,-2.75,1.5185546875,Not Detected,Not Detected,Equivocal,Unequivocal
86542576.jpeg,0.09222412109375,0.6259765625,-2.287109375,0.515625,Not Detected,Not Detected,Equivocal,Unequivocal
86542875.jpeg,0.23828125,0.720703125,-1.162109375,0.94873046875,Not Detected,Not Detected,Equivocal,Equivocal
86559210.jpeg,0.06817626953125,0.317138671875,-2.615234375,-0.76708984375,Not Detected,Not Detected,Equivocal,Unequivocal
86559628.jpeg,0.1513671875,0.0699462890625,-1.7236328125,-2.587890625,Not Detected,Not Detected,Unequivocal,Unequivocal
86648690.jpg,0.00394439697265625,0.69091796875,-5.53125,0.80419921875,Not Detected,Not Detected,Equivocal,Unequivocal
86650954.jpg,0.277099609375,0.1441650390625,-0.958984375,-1.78125,Not Detected,Not Detected,Unequivocal,Equivocal
86650955.jpg,0.01177978515625,0.98779296875,-4.4296875,4.375,Detected,Not Detected,Unequivocal,Unequivocal
86650957.jpg,0.10357666015625,0.2349853515625,-2.158203125,-1.1806640625,Not Detected,Not Detected,Unequivocal,Unequivocal
86650958.jpg,0.83837890625,0.17822265625,1.64453125,-1.5283203125,Not Detected,Detected,Unequivocal,Unequivocal
86650959.jpg,0.78466796875,0.09967041015625,1.2919921875,-2.201171875,Not Detected,Detected,Unequivocal,Unequivocal
87175006.jpg,0.05865478515625,0.439453125,-2.775390625,-0.2435302734375,Not Detected,Not Detected,Equivocal,Unequivocal
87178740.jpeg,0.0247039794921875,0.88037109375,-3.67578125,1.99609375,Detected,Not Detected,Unequivocal,Unequivocal
87178840.jpeg,0.093505859375,0.68212890625,-2.271484375,0.7626953125,Not Detected,Not Detected,Equivocal,Unequivocal
87178988.jpeg,0.96435546875,0.01049041748046875,3.3046875,-4.546875,Not Detected,Detected,Unequivocal,Unequivocal
87179148.jpeg,0.085693359375,0.607421875,-2.3671875,0.436767578125,Not Detected,Not Detected,Equivocal,Unequivocal
87179266.jpeg,0.07366943359375,0.421142578125,-2.53125,-0.317626953125,Not Detected,Not Detected,Equivocal,Unequivocal
87179343.jpeg,0.0154876708984375,0.353515625,-4.15234375,-0.603515625,Not Detected,Not Detected,Equivocal,Unequivocal
87179450.jpeg,0.006191253662109375,0.9951171875,-5.078125,5.30859375,Detected,Not Detected,Unequivocal,Unequivocal
87179538.jpeg,0.300537109375,0.77294921875,-0.84423828125,1.224609375,Not Detected,Not Detected,Equivocal,Equivocal
87214308.jpg,0.007373809814453125,0.99658203125,-4.90234375,5.71484375,Detected,Not Detected,Unequivocal,Unequivocal
87227144.jpg,0.00577545166015625,0.0027141571044921875,-5.1484375,-5.90625,Not Detected,Not Detected,Unequivocal,Unequivocal
87482473.jpg,0.0633544921875,0.54150390625,-2.693359375,0.167236328125,Not Detected,Not Detected,Equivocal,Unequivocal
87482475.jpg,0.167236328125,0.1630859375,-1.60546875,-1.6357421875,Not Detected,Not Detected,Unequivocal,Unequivocal
87482477.jpg,0.03460693359375,0.6572265625,-3.328125,0.6513671875,Not Detected,Not Detected,Equivocal,Unequivocal
87482478.jpg,0.0070648193359375,0.998046875,-4.9453125,6.33203125,Detected,Not Detected,Unequivocal,Unequivocal
87482481.jpg,0.0068511962890625,0.9931640625,-4.9765625,4.95703125,Detected,Not Detected,Unequivocal,Unequivocal
87482482.jpg,0.0030994415283203125,0.99951171875,-5.7734375,7.6328125,Detected,Not Detected,Unequivocal,Unequivocal
87482483.jpg,0.04742431640625,0.95703125,-3,3.09765625,Detected,Not Detected,Unequivocal,Unequivocal
87482487.jpg,0.12158203125,0.5068359375,-1.9775390625,0.0268096923828125,Not Detected,Not Detected,Equivocal,Unequivocal
87482488.jpg,0.001934051513671875,0.9990234375,-6.24609375,7.00390625,Detected,Not Detected,Unequivocal,Unequivocal
87482490.jpg,0.01085662841796875,0.88818359375,-4.51171875,2.07421875,Detected,Not Detected,Unequivocal,Unequivocal
87482493.jpg,0.08587646484375,0.308837890625,-2.365234375,-0.8056640625,Not Detected,Not Detected,Equivocal,Unequivocal
87482496.jpg,0.0582275390625,0.48193359375,-2.783203125,-0.0726318359375,Not Detected,Not Detected,Equivocal,Unequivocal
87482497.jpg,0.12213134765625,0.1927490234375,-1.97265625,-1.4326171875,Not Detected,Not Detected,Unequivocal,Unequivocal
87482499.jpg,0.06292724609375,0.58251953125,-2.701171875,0.332275390625,Not Detected,Not Detected,Equivocal,Unequivocal
87487777.jpeg,0.90625,0.00963592529296875,2.271484375,-4.6328125,Not Detected,Detected,Unequivocal,Unequivocal
87488645.jpeg,0.70361328125,0.050811767578125,0.8642578125,-2.927734375,Not Detected,Detected,Unequivocal,Equivocal
87490756.jpeg,0.927734375,0.0165252685546875,2.5546875,-4.0859375,Not Detected,Detected,Unequivocal,Unequivocal
87491641.jpeg,0.5439453125,0.3388671875,0.1761474609375,-0.66796875,Not Detected,Detected,Equivocal,Equivocal
87505810.jpg,0.2958984375,0.181640625,-0.8671875,-1.5048828125,Not Detected,Not Detected,Unequivocal,Equivocal
87505851.jpg,0.732421875,0.014007568359375,1.0068359375,-4.25390625,Not Detected,Detected,Unequivocal,Equivocal
87505896.jpg,0.04510498046875,0.0225372314453125,-3.052734375,-3.76953125,Not Detected,Not Detected,Unequivocal,Unequivocal
87506044.jpg,0.33203125,0.229248046875,-0.69873046875,-1.212890625,Not Detected,Not Detected,Unequivocal,Equivocal
87506092.jpg,0.8330078125,0.0241851806640625,1.6083984375,-3.697265625,Not Detected,Detected,Unequivocal,Unequivocal
87508135.jpg,0.705078125,0.06475830078125,0.87158203125,-2.669921875,Not Detected,Detected,Unequivocal,Equivocal
87508317.jpg,0.49658203125,0.0190887451171875,-0.01380157470703125,-3.939453125,Not Detected,Not Detected,Unequivocal,Equivocal
87508497.jpg,0.004810333251953125,0.006145477294921875,-5.33203125,-5.0859375,Not Detected,Not Detected,Unequivocal,Unequivocal
87571973.jpeg,0.01111602783203125,0.99853515625,-4.48828125,6.5234375,Detected,Not Detected,Unequivocal,Unequivocal
87607159.jpeg,0.08038330078125,0.94775390625,-2.4375,2.896484375,Detected,Not Detected,Unequivocal,Unequivocal
87620251.jpeg,0.08880615234375,0.058441162109375,-2.328125,-2.779296875,Not Detected,Not Detected,Unequivocal,Unequivocal
87642256.jpg,0.02606201171875,0.59033203125,-3.62109375,0.365234375,Not Detected,Not Detected,Equivocal,Unequivocal
87808535.jpg,0.98291015625,0.0020580291748046875,4.05859375,-6.18359375,Not Detected,Detected,Unequivocal,Unequivocal
87812753.jpg,0.9697265625,0.0068511962890625,3.46875,-4.9765625,Not Detected,Detected,Unequivocal,Unequivocal
87921179.jpg,0.01332855224609375,0.7392578125,-4.3046875,1.041015625,Not Detected,Not Detected,Equivocal,Unequivocal
88000099.jpeg,0.1041259765625,0.67138671875,-2.15234375,0.7138671875,Not Detected,Not Detected,Equivocal,Unequivocal
88269454.jpg,0.0323486328125,0.375244140625,-3.3984375,-0.509765625,Not Detected,Not Detected,Equivocal,Unequivocal
8837379.jpg,0.10247802734375,0.80078125,-2.169921875,1.392578125,Not Detected,Not Detected,Equivocal,Unequivocal
88446284.jpg,0.01094818115234375,0.99853515625,-4.50390625,6.3828125,Detected,Not Detected,Unequivocal,Unequivocal
88473154.jpg,0.0028228759765625,0.9990234375,-5.8671875,7.1171875,Detected,Not Detected,Unequivocal,Unequivocal
88473186.jpg,0.0830078125,0.473876953125,-2.40234375,-0.10455322265625,Not Detected,Not Detected,Equivocal,Unequivocal
88637942.jpg,0.27685546875,0.47119140625,-0.9599609375,-0.11541748046875,Not Detected,Not Detected,Equivocal,Equivocal
88639208.jpg,0.0164031982421875,0.46533203125,-4.09375,-0.138671875,Not Detected,Not Detected,Equivocal,Unequivocal
88649471.jpg,0.137939453125,0.52734375,-1.8330078125,0.1092529296875,Not Detected,Not Detected,Equivocal,Unequivocal
88693485.jpg,0.00653839111328125,0.998046875,-5.0234375,6.3125,Detected,Not Detected,Unequivocal,Unequivocal
88714652.jpeg,0.2218017578125,0.1566162109375,-1.2548828125,-1.68359375,Not Detected,Not Detected,Unequivocal,Unequivocal
88714976.jpeg,0.080078125,0.11029052734375,-2.44140625,-2.087890625,Not Detected,Not Detected,Unequivocal,Unequivocal
88759274.jpg,0.288330078125,0.46142578125,-0.90380859375,-0.155029296875,Not Detected,Not Detected,Equivocal,Equivocal
88759281.jpg,0.295166015625,0.318603515625,-0.87060546875,-0.759765625,Not Detected,Not Detected,Equivocal,Equivocal
88890162.jpg,0.050048828125,0.7353515625,-2.943359375,1.0224609375,Not Detected,Not Detected,Equivocal,Unequivocal
88890951.jpeg,0.73779296875,0.1181640625,1.03515625,-2.009765625,Not Detected,Detected,Unequivocal,Equivocal
88990758.jpg,0.00557708740234375,0.998046875,-5.18359375,6.25,Detected,Not Detected,Unequivocal,Unequivocal
88990774.jpg,0.035064697265625,0.27099609375,-3.314453125,-0.9892578125,Not Detected,Not Detected,Unequivocal,Unequivocal
88990793.jpg,0.1689453125,0.56787109375,-1.5927734375,0.273193359375,Not Detected,Not Detected,Equivocal,Unequivocal
88990828.jpg,0.15478515625,0.82666015625,-1.697265625,1.5625,Not Detected,Not Detected,Equivocal,Unequivocal
88992429.jpg,0.09893798828125,0.8173828125,-2.208984375,1.5,Not Detected,Not Detected,Equivocal,Unequivocal
88992432.jpg,0.00891876220703125,0.99365234375,-4.7109375,5.08984375,Detected,Not Detected,Unequivocal,Unequivocal
88992481.jpg,0.001495361328125,0.99951171875,-6.50390625,7.32421875,Detected,Not Detected,Unequivocal,Unequivocal
88994960.jpg,0.00572967529296875,0.99951171875,-5.15625,7.6015625,Detected,Not Detected,Unequivocal,Unequivocal
88994967.jpg,0.91748046875,0.06573486328125,2.408203125,-2.654296875,Not Detected,Detected,Unequivocal,Unequivocal
88994987.jpg,0.289794921875,0.9951171875,-0.89599609375,5.26953125,Detected,Not Detected,Unequivocal,Equivocal
88994991.jpg,0.043121337890625,0.043701171875,-3.099609375,-3.0859375,Not Detected,Not Detected,Unequivocal,Unequivocal
88995082.jpg,0.00586700439453125,0.99853515625,-5.1328125,6.43359375,Detected,Not Detected,Unequivocal,Unequivocal
89160787.jpeg,0.0567626953125,0.2413330078125,-2.810546875,-1.1455078125,Not Detected,Not Detected,Unequivocal,Unequivocal
89182033.jpg,0.271728515625,0.467041015625,-0.9853515625,-0.132080078125,Not Detected,Not Detected,Equivocal,Equivocal
89251384.jpg,0.0341796875,0.019561767578125,-3.341796875,-3.9140625,Not Detected,Not Detected,Unequivocal,Unequivocal
89251404.jpg,0.015838623046875,0.50244140625,-4.12890625,0.00909423828125,Not Detected,Not Detected,Equivocal,Unequivocal
89251420.jpg,0.00861358642578125,0.99951171875,-4.74609375,7.9609375,Detected,Not Detected,Unequivocal,Unequivocal
89251442.jpg,0.94873046875,0.021087646484375,2.916015625,-3.837890625,Not Detected,Detected,Unequivocal,Unequivocal
89251443.jpg,0.6943359375,0.240478515625,0.8203125,-1.150390625,Not Detected,Detected,Unequivocal,Equivocal
89251444.jpg,0.324951171875,0.362060546875,-0.73095703125,-0.56591796875,Not Detected,Not Detected,Equivocal,Equivocal
89257450.jpg,0.350341796875,0.459228515625,-0.6171875,-0.1629638671875,Not Detected,Not Detected,Equivocal,Equivocal
89378233.jpg,0.052520751953125,0.27783203125,-2.892578125,-0.955078125,Not Detected,Not Detected,Unequivocal,Unequivocal
89391997.jpeg,0.054290771484375,0.837890625,-2.857421875,1.642578125,Not Detected,Not Detected,Equivocal,Unequivocal
89392009.jpeg,0.05194091796875,0.72998046875,-2.904296875,0.99462890625,Not Detected,Not Detected,Equivocal,Unequivocal
89559674.png,0.00391387939453125,0.99853515625,-5.5390625,6.37890625,Detected,Not Detected,Unequivocal,Unequivocal
89575567.jpeg,0.16357421875,0.09075927734375,-1.6318359375,-2.3046875,Not Detected,Not Detected,Unequivocal,Unequivocal
89678273.jpg,0.037200927734375,0.415283203125,-3.25390625,-0.342041015625,Not Detected,Not Detected,Equivocal,Unequivocal
89802865.jpg,0.01473236083984375,0.998046875,-4.203125,6.35546875,Detected,Not Detected,Unequivocal,Unequivocal
